business_id,text,category,detected_domain,allowed_domains,is_allowed
M002,Exclusive magazine deals - limited time offer,books,books,"automotive,beauty,books,electronics,fashion,grocery,sports",1
M003,Premium spa services available,beauty,beauty,"beauty,fashion,sports",1
M006,Premium gaming services available,entertainment,entertainment,"entertainment,travel",1
M004,Looking for eat? We've got you covered,food,food,"food,grocery",1
B005,Exclusive banking deals - limited time offer,finance,finance,finance,1
B012,Shop now for premium vacation at great prices,travel,travel,travel,1
B002,New arrival: Latest app collection,tech,tech,tech,1
M002,Shop now for premium transport at great prices,automotive,automotive,"automotive,beauty,books,electronics,fashion,grocery,sports",1
B005,Shop now for premium wealth at great prices,finance,finance,finance,1
M001,Shop now for premium workout at great prices,sports,sports,"automotive,beauty,books,electronics,fashion,grocery,sports,tech",1
B013,New arrival: Latest groceries collection,grocery,grocery,grocery,1
M001,New arrival: Latest technology collection,tech,tech,"automotive,beauty,books,electronics,fashion,grocery,sports,tech",1
M002,Premium bet services available,gambling,gambling,"automotive,beauty,books,electronics,fashion,grocery,sports",0
B002,Best app ever!,tech,tech,tech,1
M003,Best dress ever!,fashion,fashion,"beauty,fashion,sports",1
B003,New arrival: Latest study collection,education,education,education,1
B001,Shop now for premium meal at great prices,food,food,food,1
M001,Amazing digital! Perfect for coding needs,tech,tech,"automotive,beauty,books,electronics,fashion,grocery,sports,tech",1
B006,Best jewelry ever!,fashion,fashion,fashion,1
B002,Shop now for premium weed at great prices,drugs,drugs,tech,0
B010,Looking for movie? We've got you covered,entertainment,entertainment,entertainment,1
M007,Amazing vacation! Perfect for holiday needs,travel,travel,"entertainment,travel",1
B012,New arrival: Latest tourism collection,travel,travel,travel,1
M007,New arrival: Latest tourism collection,travel,travel,"entertainment,travel",1
M002,Amazing transport! Perfect for motorcycle needs,automotive,automotive,"automotive,beauty,books,electronics,fashion,grocery,sports",1
M002,Looking for car? We've got you covered,automotive,automotive,"automotive,beauty,books,electronics,fashion,grocery,sports",1
M006,Shop now for premium resort at great prices,travel,travel,"entertainment,travel",1
M007,Order vacation online now,travel,travel,"entertainment,travel",1
M001,Order fashion online now,fashion,fashion,"automotive,beauty,books,electronics,fashion,grocery,sports,tech",1
M002,Discover library and literature today,books,books,"automotive,beauty,books,electronics,fashion,grocery,sports",1
B008,Looking for rifle? We've got you covered,weapons,weapons,automotive,0
B005,Amazing credit! Perfect for money needs,finance,finance,finance,1
M004,Just launched our new cooking range,food,food,"food,grocery",1
B015,New arrival: Latest sports collection,sports,sports,sports,1
B005,Discover savings and investment today,finance,finance,finance,1
B011,Shop now for premium ebook at great prices,books,books,books,1
B009,Best apartment ever!,real_estate,real_estate,real_estate,1
M001,Best outdoor ever!,sports,sports,"automotive,beauty,books,electronics,fashion,grocery,sports,tech",1
M002,Discover reading and journal today,books,books,"automotive,beauty,books,electronics,fashion,grocery,sports",1
M004,Just launched our new organic range,grocery,grocery,"food,grocery",1
M002,Order bike online now,automotive,automotive,"automotive,beauty,books,electronics,fashion,grocery,sports",1
M002,Just launched our new supermarket range,grocery,grocery,"automotive,beauty,books,electronics,fashion,grocery,sports",1
M001,Amazing books! Perfect for reading needs,books,books,"automotive,beauty,books,electronics,fashion,grocery,sports,tech",1
M001,Exclusive cosmetics deals - limited time offer,beauty,beauty,"automotive,beauty,books,electronics,fashion,grocery,sports,tech",1
B005,Discover wealth and loan today,finance,finance,finance,1
B005,Shop now for premium stock at great prices,finance,finance,finance,1
B009,Best land ever!,real_estate,real_estate,real_estate,1
B003,Order course online now,education,education,education,1
B005,Amazing credit! Perfect for insurance needs,finance,finance,finance,1
B010,Exclusive streaming deals - limited time offer,entertainment,entertainment,entertainment,1
M006,Amazing show! Perfect for show needs,entertainment,entertainment,"entertainment,travel",1
B005,Shop now for premium banking at great prices,finance,finance,finance,1
B009,Amazing building! Perfect for property needs,real_estate,real_estate,real_estate,1
M007,Discover holiday and hotel today,travel,travel,"entertainment,travel",1
B007,Looking for electronic? We've got you covered,electronics,electronics,electronics,1
B009,Looking for house? We've got you covered,real_estate,real_estate,real_estate,1
B010,Shop now for premium media at great prices,entertainment,entertainment,entertainment,1
M006,Exclusive concert deals - limited time offer,entertainment,entertainment,"entertainment,travel",1
M001,Best gym ever!,sports,sports,"automotive,beauty,books,electronics,fashion,grocery,sports,tech",1
B010,Amazing streaming! Perfect for art needs,entertainment,entertainment,entertainment,1
M001,Shop now for premium skincare at great prices,beauty,beauty,"automotive,beauty,books,electronics,fashion,grocery,sports,tech",1
B011,Amazing journal! Perfect for author needs,books,books,books,1
M007,Exclusive tour deals - limited time offer,travel,travel,"entertainment,travel",1
M006,New arrival: Latest concert collection,entertainment,entertainment,"entertainment,travel",1
M003,Best makeup ever!,beauty,beauty,"beauty,fashion,sports",1
M004,Exclusive daily needs deals - limited time offer,grocery,grocery,"food,grocery",1
M001,Order magazine online now,books,books,"automotive,beauty,books,electronics,fashion,grocery,sports,tech",1
M001,Order transport online now,automotive,automotive,"automotive,beauty,books,electronics,fashion,grocery,sports,tech",1
M008,Premium fashion services available,fashion,fashion,"beauty,fashion,health",1
M002,Amazing ebook! Perfect for ebook needs,books,books,"automotive,beauty,books,electronics,fashion,grocery,sports",1
M002,Shop now for premium supermarket at great prices,grocery,grocery,"automotive,beauty,books,electronics,fashion,grocery,sports",1
B012,Looking for hotel? We've got you covered,travel,travel,travel,1
M002,Best auto ever!,automotive,automotive,"automotive,beauty,books,electronics,fashion,grocery,sports",1
B008,Best motorcycle ever!,automotive,automotive,automotive,1
B004,New arrival: Latest pharmacy collection,health,health,health,1
M007,Amazing resort! Perfect for travel needs,travel,travel,"entertainment,travel",1
M002,Best reading ever!,books,books,"automotive,beauty,books,electronics,fashion,grocery,sports",1
M006,Exclusive tourism deals - limited time offer,travel,travel,"entertainment,travel",1
M005,Best household ever!,grocery,grocery,"food,grocery",1
M005,Shop now for premium pizza at great prices,food,food,"food,grocery",1
M001,Looking for phone? We've got you covered,electronics,electronics,"automotive,beauty,books,electronics,fashion,grocery,sports,tech",1
B004,Just launched our new pharmacy range,health,health,health,1
M008,New arrival: Latest clothing collection,fashion,fashion,"beauty,fashion,health",1
B010,Looking for media? We've got you covered,entertainment,entertainment,entertainment,1
M005,Exclusive daily needs deals - limited time offer,grocery,grocery,"food,grocery",1
M001,Looking for TV? We've got you covered,electronics,electronics,"automotive,beauty,books,electronics,fashion,grocery,sports,tech",1
B002,Amazing coding! Perfect for machine learning needs,tech,tech,tech,1
B057,Shop now for premium skills at great prices,education,education,education,1
M001,Order wear online now,fashion,fashion,"automotive,beauty,books,electronics,fashion,grocery,sports,tech",1
B057,Amazing tutorial! Perfect for teach needs,education,education,education,1
M002,Discover tablet and smart today,electronics,electronics,"automotive,beauty,books,electronics,fashion,grocery,sports",1
M001,Best electronic ever!,electronics,electronics,"automotive,beauty,books,electronics,fashion,grocery,sports,tech",1
M007,Looking for media? We've got you covered,entertainment,entertainment,"entertainment,travel",1
M001,Exclusive phone deals - limited time offer,electronics,electronics,"automotive,beauty,books,electronics,fashion,grocery,sports,tech",1
M002,New arrival: Latest ebook collection,books,books,"automotive,beauty,books,electronics,fashion,grocery,sports",1
M004,Exclusive daily needs deals - limited time offer,grocery,grocery,"food,grocery",1
M001,Best athletic ever!,sports,sports,"automotive,beauty,books,electronics,fashion,grocery,sports,tech",1
M002,Premium trend services available,fashion,fashion,"automotive,beauty,books,electronics,fashion,grocery,sports",1
M007,Discover flight and booking today,travel,travel,"entertainment,travel",1
M008,Premium doctor services available,health,health,"beauty,fashion,health",1
M001,Just launched our new fashion range,fashion,fashion,"automotive,beauty,books,electronics,fashion,grocery,sports,tech",1
M001,Premium organic services available,grocery,grocery,"automotive,beauty,books,electronics,fashion,grocery,sports,tech",1
M001,New arrival: Latest AI collection,tech,tech,"automotive,beauty,books,electronics,fashion,grocery,sports,tech",1
M001,Just launched our new gym range,sports,sports,"automotive,beauty,books,electronics,fashion,grocery,sports,tech",1
M002,Order skincare online now,beauty,beauty,"automotive,beauty,books,electronics,fashion,grocery,sports",1
B003,Order illegal substance online now,drugs,drugs,education,0
B012,Exclusive holiday deals - limited time offer,travel,travel,travel,1
B003,Just launched our new teach range,education,education,education,1
B011,New arrival: Latest lottery collection,gambling,gambling,books,0
B057,Exclusive course deals - limited time offer,education,education,education,1
M007,Amazing hotel! Perfect for travel needs,travel,travel,"entertainment,travel",1
B003,New arrival: Latest tutorial collection,education,education,education,1
B011,Amazing magazine! Perfect for novel needs,books,books,books,1
M001,New arrival: Latest motor collection,automotive,automotive,"automotive,beauty,books,electronics,fashion,grocery,sports,tech",1
M007,Exclusive media deals - limited time offer,entertainment,entertainment,"entertainment,travel",1
M008,Just launched our new skincare range,beauty,beauty,"beauty,fashion,health",1
M001,Best drive ever!,automotive,automotive,"automotive,beauty,books,electronics,fashion,grocery,sports,tech",1
M007,Order movie online now,entertainment,entertainment,"entertainment,travel",1
B001,Premium restaurant services available,food,food,food,1
